image_path,pair_id,version,room_type,style_desc,style_primary,style_secondary,style_conf,style_evidence,prompt_fixed,prompt_fixed_style,split
/home/jupyter/dataset_lora/after/dining_room__1054f9fcfaf0464936_v4.jpg,1054f9fcfaf0464936,v4,dining room,"warm beige walls, dark hardwood flooring with patterned rug, large white drum pendant light, transitional",Traditional,Contemporary,high,"Tufted upholstered chairs with nailhead trim, dark wood table, crown molding, geometric rug, and a large drum pendant light.","photorealistic renovated interior, professional real estate photography, high detail","photorealistic renovated interior, professional real estate photography, high detail, warm beige walls, dark hardwood flooring with patterned rug, large white drum pendant light, transitional",train
/home/jupyter/dataset_lora/after/dining_room__1aa6f696a929aa8f28_orig.jpg,1aa6f696a929aa8f28,orig,dining room,"light gray walls, dark wood cabinetry, granite countertops, travertine tile flooring, lantern pendant light, transitional",Traditional,Contemporary,high,"Dark wood cabinetry with crown molding, granite countertops, wrought iron railings, nailhead-trimmed leather stools, and stainless steel appliances.","photorealistic renovated interior, professional real estate photography, high detail","photorealistic renovated interior, professional real estate photography, high detail, light gray walls, dark wood cabinetry, granite countertops, travertine tile flooring, lantern pendant light, transitional",train
/home/jupyter/dataset_lora/after/dining_room__1aa6f696a929aa8f28_v0.jpg,1aa6f696a929aa8f28,v0,dining room,"light gray walls, dark wood cabinetry, granite countertops, travertine tile flooring, lantern pendant light, transitional",Traditional,Contemporary,high,"Dark wood cabinetry with crown molding, granite countertops, wrought iron railings, nailhead-trimmed leather stools, and stainless steel appliances.","photorealistic renovated interior, professional real estate photography, high detail","photorealistic renovated interior, professional real estate photography, high detail, light gray walls, dark wood cabinetry, granite countertops, travertine tile flooring, lantern pendant light, transitional",train
/home/jupyter/dataset_lora/after/dining_room__1aa6f696a929aa8f28_v1.jpg,1aa6f696a929aa8f28,v1,dining room,"light gray walls, dark wood cabinetry, granite countertops, travertine tile flooring, lantern pendant light, transitional",Traditional,Contemporary,high,"Dark wood cabinetry with crown molding, granite countertops, wrought iron railings, nailhead-trimmed leather stools, and stainless steel appliances.","photorealistic renovated interior, professional real estate photography, high detail","photorealistic renovated interior, professional real estate photography, high detail, light gray walls, dark wood cabinetry, granite countertops, travertine tile flooring, lantern pendant light, transitional",train
/home/jupyter/dataset_lora/after/dining_room__1aa6f696a929aa8f28_v2.jpg,1aa6f696a929aa8f28,v2,dining room,"light gray walls, dark wood cabinetry, granite countertops, travertine tile flooring, lantern pendant light, transitional",Traditional,Contemporary,high,"Dark wood cabinetry with crown molding, granite countertops, wrought iron railings, nailhead-trimmed leather stools, and stainless steel appliances.","photorealistic renovated interior, professional real estate photography, high detail","photorealistic renovated interior, professional real estate photography, high detail, light gray walls, dark wood cabinetry, granite countertops, travertine tile flooring, lantern pendant light, transitional",train
/home/jupyter/dataset_lora/after/dining_room__1aa6f696a929aa8f28_v3.jpg,1aa6f696a929aa8f28,v3,dining room,"light gray walls, dark wood cabinetry, granite countertops, travertine tile flooring, lantern pendant light, transitional",Traditional,Contemporary,high,"Dark wood cabinetry with crown molding, granite countertops, wrought iron railings, nailhead-trimmed leather stools, and stainless steel appliances.","photorealistic renovated interior, professional real estate photography, high detail","photorealistic renovated interior, professional real estate photography, high detail, light gray walls, dark wood cabinetry, granite countertops, travertine tile flooring, lantern pendant light, transitional",train
/home/jupyter/dataset_lora/after/dining_room__1aa6f696a929aa8f28_v4.jpg,1aa6f696a929aa8f28,v4,dining room,"light gray walls, dark wood cabinetry, granite countertops, travertine tile flooring, lantern pendant light, transitional",Traditional,Contemporary,high,"Dark wood cabinetry with crown molding, granite countertops, wrought iron railings, nailhead-trimmed leather stools, and stainless steel appliances.","photorealistic renovated interior, professional real estate photography, high detail","photorealistic renovated interior, professional real estate photography, high detail, light gray walls, dark wood cabinetry, granite countertops, travertine tile flooring, lantern pendant light, transitional",train
/home/jupyter/dataset_lora/after/dining_room__2d8860cc7a4b9f800d_orig.jpg,2d8860cc7a4b9f800d,orig,dining room,"peach and cream walls, white built-in bookcase, dark hardwood flooring, chrome chandelier, transitional dining room",Traditional,Contemporary,medium,"Dark wood slatted chairs, polished dining table, chrome chandelier, warm peach walls, bay window, and dark hardwood floors.","photorealistic renovated interior, professional real estate photography, high detail","photorealistic renovated interior, professional real estate photography, high detail, peach and cream walls, white built-in bookcase, dark hardwood flooring, chrome chandelier, transitional dining room",train
/home/jupyter/dataset_lora/after/dining_room__2d8860cc7a4b9f800d_v0.jpg,2d8860cc7a4b9f800d,v0,dining room,"peach and cream walls, white built-in bookcase, dark hardwood flooring, chrome chandelier, transitional dining room",Traditional,Contemporary,medium,"Dark wood slatted chairs, polished dining table, chrome chandelier, warm peach walls, bay window, and dark hardwood floors.","photorealistic renovated interior, professional real estate photography, high detail","photorealistic renovated interior, professional real estate photography, high detail, peach and cream walls, white built-in bookcase, dark hardwood flooring, chrome chandelier, transitional dining room",train
/home/jupyter/dataset_lora/after/dining_room__2d8860cc7a4b9f800d_v1.jpg,2d8860cc7a4b9f800d,v1,dining room,"peach and cream walls, white built-in bookcase, dark hardwood flooring, chrome chandelier, transitional dining room",Traditional,Contemporary,medium,"Dark wood slatted chairs, polished dining table, chrome chandelier, warm peach walls, bay window, and dark hardwood floors.","photorealistic renovated interior, professional real estate photography, high detail","photorealistic renovated interior, professional real estate photography, high detail, peach and cream walls, white built-in bookcase, dark hardwood flooring, chrome chandelier, transitional dining room",train
/home/jupyter/dataset_lora/after/dining_room__2d8860cc7a4b9f800d_v2.jpg,2d8860cc7a4b9f800d,v2,dining room,"peach and cream walls, white built-in bookcase, dark hardwood flooring, chrome chandelier, transitional dining room",Traditional,Contemporary,medium,"Dark wood slatted chairs, polished dining table, chrome chandelier, warm peach walls, bay window, and dark hardwood floors.","photorealistic renovated interior, professional real estate photography, high detail","photorealistic renovated interior, professional real estate photography, high detail, peach and cream walls, white built-in bookcase, dark hardwood flooring, chrome chandelier, transitional dining room",train
/home/jupyter/dataset_lora/after/dining_room__2d8860cc7a4b9f800d_v3.jpg,2d8860cc7a4b9f800d,v3,dining room,"peach and cream walls, white built-in bookcase, dark hardwood flooring, chrome chandelier, transitional dining room",Traditional,Contemporary,medium,"Dark wood slatted chairs, polished dining table, chrome chandelier, warm peach walls, bay window, and dark hardwood floors.","photorealistic renovated interior, professional real estate photography, high detail","photorealistic renovated interior, professional real estate photography, high detail, peach and cream walls, white built-in bookcase, dark hardwood flooring, chrome chandelier, transitional dining room",train
/home/jupyter/dataset_lora/after/dining_room__2d8860cc7a4b9f800d_v4.jpg,2d8860cc7a4b9f800d,v4,dining room,"peach and cream walls, white built-in bookcase, dark hardwood flooring, chrome chandelier, transitional dining room",Traditional,Contemporary,medium,"Dark wood slatted chairs, polished dining table, chrome chandelier, warm peach walls, bay window, and dark hardwood floors.","photorealistic renovated interior, professional real estate photography, high detail","photorealistic renovated interior, professional real estate photography, high detail, peach and cream walls, white built-in bookcase, dark hardwood flooring, chrome chandelier, transitional dining room",train
